9632 140
50 104 16
26 102 77
4 107 31
11 51 94
11 60 89
96 110 60
91 134 72
106 131 18
103 111 82
44 51 91
14 117 26
45 114 27
75 81 100
24 25 45
63 126 78
23 138 38
50 138 61
10 94 24
42 65 70
40 85 5
75 134 93
39 45 41
60 70 63
25 29 90
97 113 100
39 80 42
107 120 75
46 123 92
16 109 17
55 66 71
53 102 46
84 116 27
91 115 82
6 109 47
33 89 84
61 88 80
106 135 99
83 91 36
53 58 71
25 95 21
35 137 97
15 76 56
68 88 48
24 39 18
19 96 23
81 83 6
104 118 6
93 94 49
28 98 8
15 47 6
2 15 90
32 72 72
48 59 82
53 104 4
65 94 66
86 139 13
25 93 2
36 138 29
4 61 78
23 132 97
65 112 17
65 99 63
9 135 73
90 128 40
0 63 2
44 80 37
25 98 7
40 56 64
34 43 64
41 131 6
66 131 6
32 100 23
6 59 81
46 58 34
36 114 14
18 125 63
19 29 51
38 105 33
82 105 85
92 118 53
52 56 25
53 90 32
77 133 76
29 97 24
10 26 43
39 124 45
28 51 7
135 139 72
48 68 11
51 129 73
18 133 52
12 106 55
16 72 68
79 130 92
31 96 100
1 115 57
12 84 63
29 104 11
8 104 62
12 89 44
28 136 26
13 122 16
70 131 29
62 78 61
27 64 2
10 133 75
92 138 60
9 111 69
9 42 26
95 127 46
12 126 99
64 82 8
0 43 81
22 59 89
13 27 13
22 90 18
88 107 9
74 117 35
34 68 37
44 77 63
100 113 93
65 130 67
13 26 6
51 91 52
55 127 81
82 120 98
62 65 19
13 87 57
19 51 62
44 119 60
20 79 49
0 59 96
54 84 35
12 62 12
122 137 63
47 97 30
23 99 13
22 137 15
43 67 98
4 47 44
16 65 21
67 88 83
99 137 46
49 124 25
70 126 6
28 84 72
28 52 21
96 108 69
31 102 68
57 110 93
19 57 36
129 135 48
79 95 12
101 119 6
66 119 64
86 113 99
45 51 97
79 135 32
106 134 46
33 138 9
88 113 4
7 31 98
69 79 66
46 65 43
52 61 38
81 137 64
36 107 63
33 130 96
13 66 60
12 102 46
34 52 82
87 115 85
18 90 9
8 50 47
62 113 97
64 69 69
113 133 51
41 74 48
25 114 93
37 71 74
21 138 1
108 122 33
25 45 27
69 116 31
34 45 75
49 104 3
9 131 88
21 65 79
70 115 76
43 113 44
35 62 47
60 125 33
43 112 40
107 129 55
38 95 51
19 41 57
5 37 34
26 86 62
37 124 13
92 126 48
33 120 16
50 135 52
2 100 95
52 72 81
42 135 37
47 118 2
16 27 31
34 58 90
55 107 2
82 92 42
84 115 47
44 62 38
33 90 64
14 86 54
14 48 77
53 127 62
15 30 5
34 51 80
71 132 29
55 121 53
30 57 6
60 139 36
11 97 38
29 34 56
87 98 85
59 64 62
69 105 65
1 72 4
118 127 93
82 127 61
68 107 96
64 92 86
25 120 46
18 85 96
38 41 1
9 30 94
32 134 99
71 89 57
72 139 79
85 116 29
50 74 7
118 119 34
18 88 21
49 53 90
74 136 91
10 139 100
17 113 86
47 110 2
92 139 37
127 134 32
120 136 91
12 20 34
89 131 9
8 91 55
22 84 71
24 42 90
30 82 85
27 90 27
69 77 37
65 67 14
5 31 35
32 132 6
14 62 88
20 97 54
8 23 11
86 137 87
4 38 12
58 127 82
76 109 7
27 109 37
126 136 55
53 129 98
74 77 27
10 80 78
12 23 62
56 122 21
4 92 58
104 131 94
68 131 34
21 57 51
51 100 47
75 105 76
88 104 11
90 139 22
23 95 57
101 104 92
20 47 98
62 84 51
114 117 73
57 121 60
36 101 30
63 120 2
109 112 66
86 97 36
103 112 81
59 98 32
38 73 51
25 68 32
27 50 30
33 117 2
101 136 85
79 89 69
41 88 31
1 63 20
60 95 67
111 122 19
18 77 1
92 113 13
19 20 77
2 117 33
15 94 14
34 54 8
59 118 46
32 124 45
2 90 46
62 100 11
39 99 74
71 73 93
80 123 48
64 90 70
78 111 97
9 35 53
15 136 82
104 108 93
19 108 21
10 110 68
3 136 32
10 115 19
68 90 26
30 128 26
118 125 59
4 70 79
74 138 5
50 126 2
17 85 99
43 92 10
76 120 27
48 84 35
53 59 15
3 131 3
49 56 82
44 123 30
53 101 52
1 61 53
55 69 59
26 134 97
120 132 5
86 134 10
25 121 89
109 114 80
1 75 85
119 131 55
30 114 58
2 23 81
74 79 22
111 114 40
99 107 87
138 139 13
100 109 9
5 114 55
23 57 86
1 82 24
2 54 31
5 122 4
2 51 15
13 21 22
50 118 24
29 35 98
101 132 49
83 137 39
43 83 29
7 36 66
10 89 55
61 64 10
35 64 60
33 115 56
19 33 46
29 122 36
68 128 41
22 34 65
18 86 5
14 65 60
18 108 70
17 138 38
60 134 69
21 29 11
18 65 61
23 71 3
36 103 91
48 70 42
54 129 83
12 80 25
95 96 44
83 133 72
17 132 9
3 20 87
19 65 31
126 127 98
22 130 8
17 107 41
81 138 24
59 76 75
76 91 42
5 78 57
33 103 58
49 109 87
63 123 67
83 89 12
15 19 12
36 38 90
4 11 33
14 104 85
33 84 49
9 23 81
41 119 27
16 51 66
7 99 6
126 129 34
10 15 13
59 68 11
54 68 85
54 128 34
43 110 35
97 104 55
112 130 83
11 125 80
5 102 80
59 86 53
119 129 90
21 111 40
98 124 88
68 73 7
31 121 66
24 108 80
125 131 74
28 31 64
91 102 16
33 69 82
89 115 18
21 56 40
4 90 52
66 70 45
83 90 52
64 81 25
3 95 52
50 69 80
22 96 92
74 109 60
35 125 63
2 88 22
5 15 79
68 116 73
28 90 24
6 66 62
70 98 66
59 88 97
43 137 80
36 137 77
71 137 82
40 123 7
45 48 64
91 103 10
73 100 19
6 22 19
0 33 92
67 117 91
30 43 85
134 138 9
124 129 22
78 116 23
116 125 79
81 136 31
30 33 67
48 89 72
24 76 83
6 78 17
43 86 87
13 125 85
19 133 8
18 105 10
50 110 25
29 53 88
52 97 35
38 97 79
24 31 22
53 64 7
80 126 58
15 21 34
112 113 99
68 135 95
43 48 67
69 96 5
74 107 83
39 137 61
14 126 2
11 117 56
26 63 25
12 32 75
14 108 68
12 101 9
35 68 49
71 135 46
38 58 44
64 125 74
13 63 40
6 37 57
68 114 87
83 115 1
15 32 75
17 103 2
29 118 40
17 71 40
60 99 58
133 134 53
33 121 3
91 120 19
2 107 49
59 105 33
51 108 7
6 62 53
130 138 44
49 85 52
77 125 90
9 17 41
67 114 42
13 100 39
7 59 28
37 76 98
85 100 71
22 73 8
57 94 53
8 52 7
2 109 25
72 137 36
7 25 30
136 139 66
85 128 16
10 92 19
100 138 79
96 126 21
32 93 3
25 109 2
53 62 11
17 110 100
19 54 11
21 96 85
23 90 32
70 91 55
52 99 33
54 118 5
1 74 22
37 91 88
39 57 41
77 134 95
33 66 64
39 138 93
31 135 93
45 62 10
9 16 68
57 131 30
12 85 17
24 137 91
63 98 46
64 87 58
73 132 40
24 50 21
56 63 17
48 85 41
29 88 22
27 104 64
93 126 40
39 136 80
7 107 43
49 137 14
38 45 97
4 34 30
40 131 22
25 100 28
11 114 46
49 127 82
63 81 56
18 124 72
14 138 75
1 8 48
33 59 38
14 115 33
19 138 5
89 99 87
34 44 65
24 45 87
17 29 5
35 85 80
63 88 34
22 46 36
50 72 34
97 129 24
19 22 11
20 120 69
91 133 27
32 92 14
48 129 60
24 61 86
25 87 35
32 109 30
14 16 97
24 109 89
69 98 4
1 136 8
46 107 44
73 118 59
50 103 50
108 133 63
21 46 33
46 75 90
26 125 14
82 137 44
24 37 75
64 73 60
110 130 90
57 95 96
129 136 31
53 128 47
7 119 92
65 127 28
27 137 28
41 91 16
2 18 44
11 78 65
10 37 48
90 118 43
3 8 21
88 96 86
30 125 55
5 79 95
110 131 53
57 64 31
18 84 46
2 55 75
4 20 51
125 133 33
72 86 52
26 47 64
35 65 37
90 125 70
105 125 100
11 98 29
24 81 51
59 93 56
8 113 15
33 100 11
51 135 39
7 103 28
64 85 22
69 118 89
9 88 8
5 69 35
33 39 75
36 122 30
22 41 90
100 103 71
1 134 50
95 112 44
6 65 38
56 135 47
51 125 91
7 34 65
98 121 99
23 97 22
27 76 42
100 106 26
41 50 6
2 104 9
54 80 27
7 19 53
1 131 20
22 76 30
72 138 23
41 83 97
2 43 42
21 113 96
8 72 46
62 80 1
14 24 100
53 54 91
17 94 56
101 125 33
84 129 56
58 124 36
30 81 55
19 97 39
42 107 40
47 67 100
59 106 85
1 43 2
78 100 87
100 129 3
31 90 24
107 124 26
57 72 36
13 35 6
33 91 72
83 136 3
20 44 61
29 86 49
92 125 83
51 85 15
64 108 66
23 89 5
19 50 62
89 129 17
36 45 38
4 50 81
38 76 89
96 136 99
31 41 9
91 95 24
30 90 26
52 115 67
20 22 35
16 26 50
29 76 46
69 127 3
47 51 14
48 57 63
1 110 46
15 77 58
17 40 83
10 98 76
15 101 18
92 137 74
15 46 45
18 44 68
25 136 71
58 78 66
75 118 21
20 56 64
24 87 30
17 53 92
68 86 9
15 86 21
14 100 97
7 137 53
11 85 20
47 133 96
20 84 51
70 90 78
31 127 14
56 99 20
17 77 7
37 80 86
9 119 20
9 11 72
0 14 88
90 96 30
21 58 94
29 55 84
33 45 28
23 121 16
17 69 15
25 125 74
27 89 90
34 110 81
35 49 32
20 132 94
58 90 75
52 95 50
45 58 4
44 74 94
113 121 46
64 132 64
77 115 40
3 77 41
21 130 89
25 43 92
53 118 78
10 43 26
6 85 33
62 74 54
130 137 95
129 130 74
37 68 59
105 121 74
9 110 100
13 128 90
33 42 42
16 123 58
100 120 38
94 101 83
6 132 86
91 97 59
43 84 34
50 116 30
64 137 43
33 70 31
123 125 48
12 134 100
113 137 33
102 104 99
70 119 47
40 100 100
92 136 35
130 134 37
73 88 92
115 124 56
11 113 54
39 123 83
15 95 59
41 86 25
15 43 26
117 133 3
41 95 36
87 137 64
33 86 23
1 119 4
26 100 62
24 112 85
61 120 5
95 137 81
48 78 22
3 81 49
89 125 32
34 117 55
0 138 65
70 104 20
84 138 78
2 73 82
48 124 89
101 130 86
65 82 82
81 104 57
35 63 23
53 84 94
19 32 65
7 134 46
44 121 83
9 85 36
110 133 39
93 138 62
45 87 42
47 48 20
44 104 77
56 111 2
58 87 78
93 135 49
76 112 18
113 124 38
103 105 30
23 105 9
94 104 27
64 102 69
28 33 27
68 134 19
61 117 4
23 40 79
29 101 88
53 91 63
11 39 53
92 122 51
112 125 44
21 67 76
13 60 31
6 80 23
25 108 66
51 110 56
60 96 11
51 82 42
76 118 49
4 25 95
69 83 58
54 60 24
8 135 71
32 90 88
51 65 3
106 128 35
11 48 77
15 74 72
12 107 18
31 40 92
66 137 97
50 60 39
1 42 71
7 8 25
26 39 24
79 121 18
26 29 68
23 130 33
61 94 33
8 61 48
58 110 95
0 79 96
36 50 73
32 78 79
113 132 23
95 115 80
42 49 8
45 89 33
8 105 11
121 135 45
34 92 37
22 69 98
106 130 4
46 48 16
44 75 84
24 94 81
52 121 13
26 74 81
58 99 86
35 76 97
5 74 78
61 89 50
5 98 22
125 130 78
1 26 8
60 80 84
54 69 10
96 98 62
95 107 20
115 125 92
48 132 6
76 86 84
38 122 50
11 42 55
44 66 3
85 122 40
28 60 24
48 67 79
127 133 61
9 68 54
19 78 79
78 102 13
100 137 53
70 102 10
5 120 27
110 127 5
12 53 76
71 91 94
15 48 5
1 25 60
42 116 8
73 113 50
21 37 17
39 88 54
16 79 57
134 137 39
91 138 43
78 122 44
41 53 58
26 51 31
38 81 47
60 136 69
28 97 56
0 35 98
99 113 75
17 58 22
1 53 90
17 115 42
18 76 38
12 132 86
63 118 95
18 26 35
24 121 44
71 83 53
12 93 8
4 53 4
48 139 91
32 111 42
104 116 82
7 63 3
18 98 91
9 57 29
28 128 8
52 128 25
58 122 81
32 110 79
80 112 25
31 138 6
69 89 47
11 70 57
55 60 84
30 92 16
63 122 54
88 92 85
3 59 7
31 70 45
19 136 75
78 129 90
25 124 60
60 93 72
4 111 29
9 80 56
18 27 44
29 84 30
28 83 62
2 124 69
42 126 15
118 123 5
27 71 38
10 134 15
26 136 81
24 129 84
35 82 17
113 126 27
70 80 30
20 57 1
62 139 17
102 124 65
11 83 58
29 100 11
22 79 79
6 16 80
37 98 94
64 83 69
2 105 68
65 69 96
90 102 3
20 122 65
42 44 13
14 130 90
55 97 2
18 58 82
87 116 17
35 36 36
54 62 65
39 122 9
49 71 71
24 107 36
11 62 30
9 92 31
27 75 31
45 100 4
50 55 70
9 121 19
61 71 8
46 97 24
77 139 35
122 124 55
1 9 9
30 108 59
95 136 57
40 48 49
74 118 96
13 126 43
71 129 83
17 70 63
8 126 10
0 11 11
44 97 100
2 103 98
10 58 97
62 127 97
9 127 18
92 107 1
91 131 73
125 135 56
85 132 78
91 128 80
3 121 75
35 92 46
44 58 41
29 74 46
45 55 13
51 75 49
31 95 18
86 129 61
89 102 16
12 131 92
78 91 38
27 126 32
12 15 44
26 61 70
8 65 60
95 139 59
40 54 40
62 101 91
44 131 25
27 38 80
1 30 5
5 66 13
89 133 71
79 126 80
85 101 11
102 136 87
41 113 97
6 136 82
28 39 15
38 102 48
32 64 66
41 44 49
11 127 44
65 77 56
98 102 90
79 83 56
28 67 82
6 115 74
34 130 9
17 31 59
52 58 22
18 121 2
7 23 45
87 100 100
10 117 91
49 116 62
17 50 5
43 88 34
70 87 66
57 139 68
17 102 61
0 38 92
27 85 25
25 133 50
90 106 35
41 122 28
16 58 46
94 110 72
24 95 21
62 66 66
91 124 5
50 64 43
76 88 40
7 76 56
68 110 45
78 90 79
76 124 77
5 125 69
42 43 3
13 80 90
110 128 22
24 89 86
62 76 17
72 131 13
89 100 85
99 121 55
34 39 35
101 133 81
58 119 79
83 105 61
15 84 30
79 103 86
86 121 66
77 109 91
2 10 75
110 122 74
30 137 32
23 77 6
84 122 56
7 32 62
81 123 14
39 110 37
41 100 55
69 120 64
52 80 10
8 70 20
20 37 89
2 67 75
63 104 93
2 93 28
88 109 32
10 90 63
31 92 42
44 47 38
64 124 14
25 38 3
54 63 96
89 98 85
67 101 22
103 117 29
24 98 35
57 115 85
104 126 65
69 136 5
41 134 46
106 127 77
94 96 7
85 102 33
64 134 68
65 121 48
97 112 8
37 129 13
54 95 38
13 138 99
76 89 74
82 114 44
22 89 81
74 80 48
58 65 97
61 68 80
1 33 50
21 137 40
73 120 96
80 111 50
49 80 4
112 117 77
46 69 40
97 115 49
113 134 21
71 115 54
45 53 54
11 135 15
4 85 26
3 64 39
57 79 82
72 95 71
71 121 85
46 127 63
88 130 63
55 86 3
9 60 55
47 70 41
25 90 23
88 139 46
74 120 47
44 88 5
41 47 79
46 112 90
20 59 49
63 86 81
33 43 3
47 113 29
70 127 66
97 133 61
131 136 42
83 124 79
27 136 86
102 121 44
3 30 6
99 127 69
4 43 14
65 84 74
92 112 70
63 105 86
27 68 62
0 98 55
11 90 52
7 104 54
65 129 23
37 51 76
59 117 40
38 42 97
17 46 75
13 123 38
40 120 59
33 96 8
38 135 9
58 132 18
41 96 98
95 103 97
8 118 58
69 107 29
44 103 61
36 49 72
35 98 59
93 104 90
68 112 6
6 137 70
0 31 67
37 66 68
21 106 2
44 100 45
28 82 2
17 134 23
23 39 37
8 136 52
2 47 47
19 95 56
67 71 6
88 111 67
13 108 34
25 64 28
127 130 35
72 100 79
13 72 20
54 92 94
132 134 6
107 109 97
97 128 96
106 108 4
17 38 52
36 126 27
108 129 13
21 120 22
103 139 49
46 64 41
80 86 83
36 86 50
75 103 27
57 130 88
69 102 84
42 66 36
71 107 14
5 137 74
11 56 10
9 90 63
36 131 45
111 119 89
12 47 47
104 106 78
112 133 36
60 101 7
31 49 11
7 14 5
4 41 8
52 77 44
127 132 47
6 133 84
37 39 34
35 106 84
44 54 81
4 66 35
51 71 29
49 125 13
121 132 9
82 83 21
11 29 55
55 71 100
5 127 73
80 105 67
1 83 11
36 124 80
18 31 24
64 136 13
22 53 92
4 51 20
30 44 40
50 73 40
56 96 17
71 125 96
92 108 38
30 56 48
4 9 6
19 74 2
73 130 22
0 66 72
6 41 48
67 82 38
45 84 69
54 70 33
66 114 58
4 83 56
48 111 77
58 135 74
21 95 85
42 127 3
47 50 54
37 103 60
4 76 77
28 47 95
12 77 43
3 96 96
41 128 59
54 108 75
33 77 15
73 98 61
16 128 59
47 76 11
24 85 20
58 112 93
23 43 77
1 2 56
67 100 8
30 95 73
29 94 93
81 84 3
36 78 87
37 47 14
21 63 46
38 49 6
94 100 1
73 74 72
30 42 12
24 113 70
13 102 11
6 21 38
47 122 5
4 74 50
93 98 13
5 82 5
75 82 49
47 64 64
45 68 10
109 121 59
8 62 7
7 75 45
101 107 18
2 48 60
25 107 58
56 107 100
14 29 74
37 123 44
26 103 74
2 128 35
38 84 85
41 76 79
3 102 57
88 132 20
20 106 63
41 80 64
124 139 28
112 118 71
15 38 38
15 119 62
25 32 46
26 94 10
47 100 51
73 81 41
77 93 68
26 129 82
48 63 89
121 139 7
41 133 55
12 34 52
64 139 33
46 114 93
23 41 64
88 131 31
48 76 20
59 80 58
30 80 48
69 95 59
108 132 17
40 109 30
8 108 37
87 128 7
18 135 78
7 47 4
125 139 92
27 31 64
14 83 20
61 81 29
2 68 20
6 11 40
8 56 88
59 84 37
52 76 62
96 139 13
0 94 23
28 113 17
104 128 84
65 68 65
1 114 59
93 103 65
33 65 45
84 134 82
5 68 61
1 51 48
3 78 27
36 39 69
13 71 80
102 128 47
45 108 27
87 132 15
104 134 90
16 39 66
46 78 5
55 77 75
67 89 36
29 85 2
44 89 58
75 120 94
5 10 5
39 98 26
122 136 65
31 117 35
21 116 18
4 46 76
84 100 62
51 56 2
49 139 21
26 97 12
34 135 1
53 66 84
62 64 99
11 74 97
31 46 69
85 136 97
81 109 3
29 71 26
2 87 3
49 129 88
14 81 65
56 133 74
47 139 84
19 80 36
12 22 46
32 35 38
77 99 12
3 68 43
68 72 84
103 123 12
22 127 5
78 130 13
107 133 56
114 138 13
19 126 66
20 23 13
62 125 99
68 136 96
4 63 26
8 21 93
45 139 38
28 45 3
40 66 91
46 57 23
37 38 8
26 118 64
6 86 95
29 108 91
24 125 68
48 112 93
101 139 80
41 46 71
42 88 51
111 131 35
41 112 4
5 124 91
76 135 1
84 117 64
43 120 58
29 78 20
83 117 81
33 99 76
97 131 60
32 73 18
19 69 9
82 103 14
7 106 30
43 135 57
94 117 6
10 124 44
94 116 1
16 53 13
6 110 3
32 83 98
15 18 26
24 101 95
35 111 97
63 131 48
23 55 12
104 137 99
5 83 17
98 120 25
43 89 86
112 135 53
101 118 18
77 124 91
55 131 90
19 118 55
33 64 4
31 69 77
45 101 79
7 38 20
9 58 94
56 114 64
71 119 94
112 115 76
23 96 34
19 28 12
53 116 52
56 77 56
1 24 90
64 114 92
49 83 41
0 75 5
13 112 55
42 113 79
83 86 9
50 96 26
23 51 74
60 64 52
18 30 34
91 116 70
26 90 66
12 122 11
49 108 77
28 53 20
6 67 57
14 98 68
37 74 3
82 121 70
59 74 28
67 138 52
128 134 25
24 65 16
6 100 68
43 55 36
17 127 65
40 130 7
19 48 18
120 127 83
26 84 66
71 134 8
15 69 90
70 120 19
33 134 6
4 37 93
16 61 86
33 71 53
7 78 28
87 120 9
45 121 23
69 115 15
81 122 38
12 39 2
18 119 6
77 137 10
15 135 49
64 112 12
31 119 98
20 134 47
82 123 47
31 136 6
1 23 52
68 76 90
47 85 99
35 55 75
73 129 28
9 26 74
72 103 34
12 69 40
76 117 74
34 137 92
89 136 39
94 124 82
39 58 46
35 119 44
26 108 81
38 107 77
90 130 29
84 99 38
44 79 43
16 67 77
94 103 19
48 130 41
18 100 45
57 113 26
105 127 6
77 123 69
26 77 60
65 93 76
17 123 67
73 109 34
68 119 11
76 116 78
117 126 26
33 60 31
81 115 87
83 127 57
1 126 63
17 48 88
83 131 78
7 64 47
11 75 100
6 71 7
62 131 17
32 114 81
16 85 27
52 114 81
117 128 10
104 122 88
8 115 37
35 87 90
42 134 74
69 117 94
1 57 31
42 68 21
27 47 10
23 47 12
8 121 86
87 108 52
18 138 42
31 34 45
89 96 22
29 54 78
87 139 76
34 113 67
118 122 13
23 98 68
82 97 83
67 79 31
48 64 10
16 92 9
23 94 85
36 44 7
22 75 57
70 125 47
34 48 90
111 116 67
100 119 6
25 37 35
2 120 59
11 32 46
45 79 27
26 126 90
52 86 35
14 45 82
68 123 63
62 138 65
13 121 44
49 135 88
57 117 89
26 80 53
5 85 96
56 100 40
55 73 51
3 45 63
34 129 13
20 74 43
11 47 61
32 96 64
2 123 79
72 108 46
44 73 6
33 128 59
10 47 70
67 113 66
28 130 10
26 28 27
14 20 93
82 87 7
43 109 18
34 103 80
42 129 51
30 45 16
75 116 95
3 56 87
25 111 16
36 100 97
65 132 10
73 76 45
59 75 45
40 119 32
10 70 63
25 55 51
5 71 64
77 96 68
97 99 92
91 123 15
116 127 51
68 77 12
0 19 74
38 82 95
14 124 15
67 106 96
21 72 10
40 63 66
70 94 29
26 88 92
73 110 76
31 76 15
46 103 54
15 138 43
30 55 97
9 103 16
65 114 52
51 60 89
59 123 96
23 42 31
44 72 93
23 127 95
110 126 55
28 42 69
5 52 61
43 46 49
89 93 15
66 136 93
84 92 35
18 103 30
5 6 90
9 75 97
38 86 62
0 127 62
50 134 86
47 108 86
4 44 1
130 135 67
10 131 6
65 115 94
110 112 67
79 109 67
32 121 49
21 110 14
2 85 14
5 41 41
35 99 96
38 77 81
11 67 34
81 110 6
13 116 71
47 119 12
4 133 21
60 100 47
69 84 29
55 80 13
119 124 25
6 134 98
31 63 89
107 110 33
49 115 83
96 120 70
9 65 26
61 82 85
61 131 94
66 129 85
87 129 40
78 112 32
104 138 19
49 134 91
114 118 68
71 84 71
40 64 91
52 88 24
67 75 93
4 68 90
80 110 65
74 92 61
8 11 75
39 93 12
43 68 50
73 96 67
68 78 54
2 111 90
41 72 20
29 135 96
21 39 72
35 114 17
48 116 80
10 27 32
19 61 80
88 100 76
39 82 58
33 67 99
27 123 79
68 85 99
52 57 55
67 76 76
43 118 6
7 92 27
9 84 100
71 72 60
90 108 69
59 71 23
44 52 34
52 111 72
2 35 34
82 126 14
71 105 38
96 111 47
98 119 28
47 105 69
136 137 40
54 113 34
37 44 25
96 130 13
88 112 15
7 97 73
57 103 57
94 118 27
72 132 48
62 95 11
24 114 88
53 81 43
3 76 43
14 58 66
45 74 97
57 132 3
46 51 14
60 77 45
6 95 53
19 76 76
67 126 39
20 60 42
130 131 84
44 92 88
62 96 98
57 128 14
34 63 85
2 80 10
25 50 75
26 72 80
84 89 17
17 30 1
29 45 21
11 134 91
41 106 80
15 75 45
42 94 89
19 85 39
2 76 85
81 98 16
70 138 41
79 133 68
103 108 21
38 50 31
57 122 56
67 77 6
2 38 12
69 119 47
29 69 4
42 101 7
78 117 56
74 86 90
40 55 89
12 82 93
108 126 97
120 131 38
41 94 9
37 106 78
58 129 63
1 113 28
13 85 89
70 86 20
34 38 13
3 70 88
121 128 67
26 115 29
50 109 10
15 65 10
66 91 93
7 95 85
76 123 66
21 93 28
21 52 4
31 107 89
28 59 50
11 25 93
24 77 64
62 118 100
44 61 15
93 128 80
14 64 67
120 128 68
24 56 16
43 73 39
53 71 47
51 127 42
100 123 64
113 136 95
19 87 56
117 127 68
63 76 22
12 83 42
80 109 85
27 39 75
23 76 79
29 137 36
113 117 18
32 49 97
57 69 95
22 50 73
27 81 7
33 126 5
77 103 13
74 82 34
3 11 96
86 108 86
56 117 73
54 77 24
26 34 82
28 109 36
133 137 62
38 39 10
53 61 57
10 107 21
28 54 10
39 126 16
23 24 75
44 78 43
41 125 73
95 116 31
102 122 86
34 114 74
21 89 36
68 104 12
53 57 5
9 81 39
90 104 43
72 109 3
28 87 72
30 130 77
52 70 30
51 76 64
86 106 9
0 20 20
65 134 41
41 48 26
52 126 70
33 53 50
35 124 66
85 96 80
78 125 34
57 67 75
52 132 91
28 103 33
100 133 78
104 112 10
0 25 56
28 64 9
68 132 95
25 106 78
105 128 100
82 111 100
37 130 58
69 113 44
92 119 28
72 110 5
14 82 30
23 63 77
75 79 43
43 63 56
0 92 69
88 106 29
14 122 84
53 96 17
107 130 85
135 137 99
1 52 36
45 124 76
1 10 64
65 102 72
7 71 31
57 136 27
67 136 8
20 91 67
54 73 42
19 30 9
25 51 59
12 96 67
57 109 94
117 122 30
10 31 63
27 138 31
34 59 2
30 73 32
116 120 91
58 117 89
28 123 83
62 112 41
31 137 57
46 55 13
10 78 53
8 48 95
27 73 68
58 81 28
108 115 93
15 55 74
110 123 69
35 84 27
87 109 68
76 81 27
33 37 41
33 62 25
38 61 56
16 78 67
122 138 24
13 48 26
17 35 52
21 131 71
12 71 88
5 53 67
61 133 72
55 61 97
32 65 48
11 110 69
98 106 17
3 39 22
42 64 24
69 87 87
3 118 46
83 110 36
3 37 3
79 116 100
58 92 90
135 136 47
22 62 68
43 78 52
115 137 34
63 73 71
43 51 70
47 125 78
38 111 64
116 137 24
9 101 30
79 124 7
33 123 21
10 25 63
58 86 83
5 32 57
63 110 27
21 51 8
15 139 61
44 76 47
19 70 75
54 139 58
18 29 71
7 126 29
38 54 59
27 55 7
82 116 86
35 69 5
29 126 73
27 83 41
62 83 35
74 139 96
74 98 32
1 118 37
19 137 47
42 136 100
44 85 64
68 139 96
95 126 41
25 73 43
33 113 46
54 123 81
34 90 27
28 56 74
70 133 20
31 75 3
57 65 69
49 61 85
86 120 73
1 98 79
42 130 24
48 100 73
45 47 69
37 88 35
114 129 39
128 131 77
39 44 79
68 87 98
126 134 72
120 137 79
74 94 58
10 106 66
52 134 20
99 126 79
70 116 21
70 109 99
81 116 71
29 80 90
13 23 67
121 129 3
50 128 1
49 123 25
56 71 20
32 101 95
25 27 21
22 32 52
35 70 30
85 105 26
2 138 54
95 105 91
106 116 31
16 50 75
33 111 21
34 119 20
7 72 79
21 71 7
40 46 42
5 14 39
4 122 15
78 81 45
57 101 78
1 70 67
5 134 75
37 43 31
97 123 67
66 105 56
21 80 61
39 115 79
65 75 77
113 116 97
58 93 66
90 133 60
45 130 41
14 105 12
61 105 73
38 106 43
115 118 46
28 80 53
100 136 82
79 138 53
69 92 70
3 36 79
47 92 55
2 31 46
124 131 82
22 66 46
83 130 70
32 47 47
96 135 5
99 119 16
22 110 92
6 72 39
13 69 69
7 40 59
21 109 65
92 104 17
72 115 22
57 134 85
21 108 34
11 37 90
39 131 52
98 115 35
62 92 21
49 86 46
105 111 58
77 113 20
52 67 93
32 53 4
5 91 79
104 135 26
65 113 64
7 124 38
18 73 94
29 79 46
5 100 35
16 82 33
32 74 54
20 116 79
2 59 49
30 47 25
44 59 81
36 106 70
10 19 55
2 64 24
21 125 100
86 130 92
27 67 29
42 122 61
107 117 39
11 91 5
52 125 12
6 102 71
29 39 2
22 131 47
27 129 41
21 121 94
42 47 65
5 101 84
81 102 76
45 119 70
106 137 85
31 103 8
22 104 38
42 125 85
35 83 68
68 125 46
114 136 22
83 102 81
37 136 10
77 97 31
56 137 44
82 130 68
5 11 31
40 135 6
4 13 31
30 134 43
53 97 92
12 29 61
99 130 100
1 93 78
7 111 79
55 96 89
29 41 85
51 117 74
21 53 56
8 82 88
17 118 27
62 97 94
70 93 63
22 81 10
57 74 63
1 48 34
53 103 97
44 87 17
27 53 61
39 96 58
28 112 24
75 93 76
31 33 71
26 70 37
61 128 85
51 137 66
75 95 86
3 7 86
6 81 16
34 123 19
34 70 6
67 134 100
73 115 63
74 128 32
82 94 50
43 71 73
102 114 4
55 89 85
21 86 85
34 35 24
42 139 60
49 75 81
88 99 71
86 107 67
48 127 64
109 124 87
8 26 50
37 92 17
17 44 73
33 116 45
5 92 75
20 94 44
43 72 1
82 131 15
88 136 76
14 139 52
99 118 21
31 73 40
47 60 76
90 107 95
118 139 15
11 15 96
1 135 57
66 98 52
10 33 76
99 103 32
26 69 2
112 119 13
106 136 60
13 89 85
57 116 76
115 121 97
1 66 44
14 50 79
107 126 100
80 135 62
