7068 120
15 25 12
35 81 90
18 49 97
3 99 99
42 54 48
0 9 84
2 42 22
27 105 76
34 48 92
28 70 31
62 116 85
31 105 93
71 96 97
22 98 14
24 98 18
63 66 11
32 37 64
96 102 65
97 116 54
3 111 8
0 101 61
56 63 32
24 55 40
27 32 92
33 91 60
27 84 78
72 107 13
49 50 80
73 79 57
10 81 50
75 78 65
13 26 80
44 49 33
67 87 47
12 88 93
18 66 19
72 87 27
89 103 83
40 52 16
46 75 91
10 115 52
0 98 6
81 86 15
20 112 45
50 70 67
0 53 33
26 82 70
32 54 98
32 114 95
14 85 91
16 79 84
50 117 44
49 98 22
0 56 25
15 56 14
48 100 98
7 57 66
3 81 25
16 73 56
10 29 26
63 70 45
64 116 55
30 63 22
1 60 84
56 59 10
63 67 5
69 96 89
54 61 85
7 62 88
111 118 46
67 89 41
50 111 82
0 76 28
